| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE |   PMC2  |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE |   PMC3  |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX0C0 |   166960700 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   152562300 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX0C1 |    49652320 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    46119750 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX1C0 |   166950900 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   152538400 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX1C1 |    49669610 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    46107270 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX2C0 |   167024100 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   152627400 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX2C1 |    49696830 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    46130440 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX3C0 |   167032300 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   152610100 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX3C1 |    49680450 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    46117430 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX4C0 |   311019000 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   661009000 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX4C1 |    88086400 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   173252400 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX5C0 |   311049300 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   661062000 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX5C1 |    88092000 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   173302700 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX6C0 |   311120200 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   661067200 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX6C1 |    88117600 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   173300300 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_RD               | MBOX7C0 |   311097000 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   661158200 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|               CAS_COUNT_WR               | MBOX7C1 |    88117060 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   173375700 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
+------------------------------------------+---------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+

+-----------------------------------------------+---------+---------------+-------------+-------------+--------------+
|                     Event                     | Counter |      Sum      |     Min     |     Max     |      Avg     |
+-----------------------------------------------+---------+---------------+-------------+-------------+--------------+
|               Region calls STAT               |   CTR   |           721 |          10 |          11 |      10.0139 |
|             INSTR_RETIRED_ANY STAT            |  FIXC0  | 2390107590000 | 33107300000 | 36457760000 |  33195938750 |
|           CPU_CLK_UNHALTED_CORE STAT          |  FIXC1  |  916327760000 | 12595050000 | 15522000000 | 1.272677e+10 |
|           CPU_CLK_UNHALTED_REF STAT           |  FIXC2  |  822977730000 | 11179270000 | 13884960000 |  11430246250 |
|               TOPDOWN_SLOTS STAT              |  FIXC3  | 4581638870000 | 62975260000 | 77610010000 | 6.363387e+10 |
|              PWR_PKG_ENERGY STAT              |   PWR0  |     2216.1860 |           0 |   1114.3060 |      30.7804 |
|              PWR_DRAM_ENERGY STAT             |   PWR3  |       98.6425 |           0 |     54.5172 |       1.3700 |
| FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE STAT |   PMC0  |    7752832900 |   107388700 |   118136800 | 1.076782e+08 |
|    FP_ARITH_INST_RETIRED_SCALAR_DOUBLE STAT   |   PMC1  | 1530513850000 | 21211010000 | 23350190000 | 2.125714e+10 |
| FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE STAT |   PMC2  |             0 |           0 |           0 |            0 |
| FP_ARITH_INST_RETIRED_512B_PACKED_DOUBLE STAT |   PMC3  |             0 |           0 |           0 |            0 |
|               CAS_COUNT_RD STAT               | MBOX0C0 |     319523000 |           0 |   166960700 | 4.437819e+06 |
|               CAS_COUNT_WR STAT               | MBOX0C1 |      95772070 |           0 |    49652320 | 1.330168e+06 |
|               CAS_COUNT_RD STAT               | MBOX1C0 |     319489300 |           0 |   166950900 | 4.437351e+06 |
|               CAS_COUNT_WR STAT               | MBOX1C1 |      95776880 |           0 |    49669610 | 1.330234e+06 |
|               CAS_COUNT_RD STAT               | MBOX2C0 |     319651500 |           0 |   167024100 | 4.439604e+06 |
|               CAS_COUNT_WR STAT               | MBOX2C1 |      95827270 |           0 |    49696830 | 1.330934e+06 |
|               CAS_COUNT_RD STAT               | MBOX3C0 |     319642400 |           0 |   167032300 | 4.439478e+06 |
|               CAS_COUNT_WR STAT               | MBOX3C1 |      95797880 |           0 |    49680450 | 1.330526e+06 |
|               CAS_COUNT_RD STAT               | MBOX4C0 |     972028000 |           0 |   661009000 | 1.350039e+07 |
|               CAS_COUNT_WR STAT               | MBOX4C1 |     261338800 |           0 |   173252400 | 3.629706e+06 |
|               CAS_COUNT_RD STAT               | MBOX5C0 |     972111300 |           0 |   661062000 | 1.350155e+07 |
|               CAS_COUNT_WR STAT               | MBOX5C1 |     261394700 |           0 |   173302700 | 3.630482e+06 |
|               CAS_COUNT_RD STAT               | MBOX6C0 |     972187400 |           0 |   661067200 | 1.350260e+07 |
|               CAS_COUNT_WR STAT               | MBOX6C1 |     261417900 |           0 |   173300300 | 3.630804e+06 |
|               CAS_COUNT_RD STAT               | MBOX7C0 |     972255200 |           0 |   661158200 | 1.350354e+07 |
|               CAS_COUNT_WR STAT               | MBOX7C1 |     261492760 |           0 |   173375700 | 3.631844e+06 |
+-----------------------------------------------+---------+---------------+-------------+-------------+--------------+

+-----------------------------------+------------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+
|               Metric              |  f1228:0:0 | f1228:1:1 | f1228:2:2 | f1228:3:3 | f1228:4:4 | f1228:5:5 | f1228:6:6 | f1228:7:7 | f1228:8:8 | f1228:9:9 | f1228:10:10 | f1228:11:11 | f1228:12:12 | f1228:13:13 | f1228:14:14 | f1228:15:15 | f1228:16:16 | f1228:17:17 | f1228:18:18 | f1228:19:19 | f1228:20:20 | f1228:21:21 | f1228:22:22 | f1228:23:23 | f1228:24:24 | f1228:25:25 | f1228:26:26 | f1228:27:27 | f1228:28:28 | f1228:29:29 | f1228:30:30 | f1228:31:31 | f1228:32:32 | f1228:33:33 | f1228:34:34 | f1228:35:35 | f1228:36:36 | f1228:37:37 | f1228:38:38 | f1228:39:39 | f1228:40:40 | f1228:41:41 | f1228:42:42 | f1228:43:43 | f1228:44:44 | f1228:45:45 | f1228:46:46 | f1228:47:47 | f1228:48:48 | f1228:49:49 | f1228:50:50 | f1228:51:51 | f1228:52:52 | f1228:53:53 | f1228:54:54 | f1228:55:55 | f1228:56:56 | f1228:57:57 | f1228:58:58 | f1228:59:59 | f1228:60:60 | f1228:61:61 | f1228:62:62 | f1228:63:63 | f1228:64:64 | f1228:65:65 | f1228:66:66 | f1228:67:67 | f1228:68:68 | f1228:69:69 | f1228:70:70 | f1228:71:71 |
+-----------------------------------+------------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-----------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+-------------+
|        Runtime (RDTSC) [s]        |     4.8120 |    4.7691 |    4.7449 |    4.8545 |    4.7618 |    4.7633 |    4.7609 |    4.7583 |    4.8238 |    4.7632 |      4.7810 |      4.7565 |      4.7904 |      4.7904 |      4.7366 |      4.7289 |      4.7409 |      4.7341 |      4.7357 |      4.7828 |      4.7599 |      4.8426 |      4.8423 |      4.7934 |      4.6966 |      4.6913 |      4.7429 |      4.7641 |      4.7522 |      4.7596 |      4.6940 |      4.7277 |      4.7195 |      4.7774 |      4.7586 |      4.7410 |      4.8114 |      4.8046 |      4.7962 |      4.7830 |      4.7815 |      4.7947 |      4.7913 |      4.7952 |      4.7911 |      4.8109 |      4.8031 |      4.7979 |      4.7830 |      4.7905 |      4.7907 |      4.7886 |      4.7885 |      4.7875 |      4.7759 |      4.7828 |      4.7936 |      4.7973 |      4.7756 |      4.7780 |      4.7820 |      4.7737 |      4.7657 |      5.8260 |      4.7751 |      4.7763 |      4.7885 |      4.8842 |      4.7919 |      4.8022 |      4.7077 |      5.1543 |
|        Runtime unhalted [s]       |     5.2818 |    5.2727 |    5.2698 |    5.2841 |    5.2784 |    5.2694 |    5.2726 |    5.2685 |    5.3273 |    5.2688 |      5.2681 |      5.2702 |      5.2799 |      5.2819 |      5.2640 |      5.2875 |      5.2657 |      5.2951 |      5.2629 |      5.2998 |      5.2831 |      5.2973 |      5.2741 |      5.2922 |      5.3484 |      5.3134 |      5.3293 |      5.2795 |      5.2832 |      5.2824 |      5.2759 |      5.2708 |      5.2613 |      5.2834 |      5.2855 |      5.2733 |      5.2850 |      5.2799 |      5.3166 |      5.3004 |      5.2871 |      5.2796 |      5.2677 |      5.2682 |      5.2636 |      5.2848 |      5.2767 |      5.3117 |      5.2740 |      5.2687 |      5.2661 |      5.2648 |      5.2620 |      5.2629 |      5.3444 |      5.3171 |      5.3353 |      5.3192 |      5.3066 |      5.3162 |      5.3178 |      5.3106 |      5.3058 |      6.4830 |      5.3185 |      5.3049 |      5.3188 |      5.3219 |      5.3086 |      5.3443 |      5.3534 |      5.8801 |
|            Clock [MHz]            |  2641.0594 | 2657.9534 | 2670.3432 | 2617.4150 | 2665.4403 | 2660.3466 | 2663.0804 | 2662.5903 | 2655.2349 | 2659.6575 |   2648.3621 |   2664.1663 |   2649.8526 |   2651.8603 |   2672.4479 |   2688.8636 |   2670.4022 |   2688.5931 |   2672.1079 |   2664.1211 |   2669.3197 |   2631.5154 |   2619.6415 |   2654.8373 |   2739.6504 |   2724.7319 |   2702.5543 |   2665.8688 |   2673.2229 |   2668.4500 |   2702.4365 |   2679.4312 |   2679.3559 |   2667.8048 |   2669.6497 |   2674.2213 |   2643.0764 |   2644.0037 |   2666.9318 |   2664.7646 |   2658.1733 |   2648.2154 |   2644.5525 |   2643.0483 |   2642.9856 |   2642.8190 |   2643.0796 |   2664.0084 |   2652.7015 |   2645.9975 |   2643.8487 |   2643.0549 |   2643.4828 |   2644.4945 |   2690.7354 |   2672.2340 |   2676.3891 |   2666.8893 |   2671.9701 |   2674.9705 |   2673.7845 |   2674.1801 |   2676.3103 |   2676.5336 |   2678.1738 |   2670.0734 |   2671.6137 |   2620.1611 |   2663.3517 |   2676.3198 |   2734.5727 |   2743.0027 |
|                CPI                |     0.3812 |    0.3806 |    0.3804 |    0.3815 |    0.3811 |    0.3804 |    0.3807 |    0.3802 |    0.3847 |    0.3805 |      0.3803 |      0.3803 |      0.3811 |      0.3812 |      0.3802 |      0.3818 |      0.3802 |      0.3823 |      0.3803 |      0.3829 |      0.3819 |      0.3828 |      0.3810 |      0.3823 |      0.3865 |      0.3839 |      0.3850 |      0.3813 |      0.3816 |      0.3815 |      0.3813 |      0.3808 |      0.3802 |      0.3815 |      0.3818 |      0.3810 |      0.3819 |      0.3814 |      0.3839 |      0.3825 |      0.3815 |      0.3810 |      0.3803 |      0.3802 |      0.3799 |      0.3815 |      0.3810 |      0.3835 |      0.3808 |      0.3804 |      0.3800 |      0.3800 |      0.3800 |      0.3800 |      0.3860 |      0.3838 |      0.3854 |      0.3842 |      0.3835 |      0.3843 |      0.3844 |      0.3838 |      0.3836 |      0.4686 |      0.3846 |      0.3835 |      0.3843 |      0.3845 |      0.3836 |      0.3861 |      0.3868 |      0.3862 |
|             Energy [J]            |  1101.8800 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |   1114.3060 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|             Power [W]             |   228.9866 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    231.5960 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|          Energy DRAM [J]          |    44.1253 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     54.5172 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|           Power DRAM [W]          |     9.1699 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |     11.3308 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|            DP [MFLOP/s]           |  4458.6663 | 4498.0496 | 4520.2767 | 4418.1364 | 4504.1400 | 4504.0949 | 4505.6395 | 4508.8281 | 4445.1956 | 4502.0938 |   4486.2104 |   4510.9317 |   4478.1393 |   4478.3312 |   4526.6709 |   4534.6279 |   4523.8404 |   4529.6327 |   4525.9875 |   4481.2842 |   4501.3449 |   4425.6302 |   4426.5898 |   4471.8225 |   4562.5892 |   4568.4292 |   4518.5163 |   4499.4321 |   4510.7739 |   4503.7792 |   4564.9479 |   4532.7927 |   4540.6045 |   4486.9197 |   4504.4725 |   4521.6041 |   4454.1306 |   4461.5217 |   4471.6258 |   4486.0625 |   4486.0986 |   4474.4214 |   4475.7931 |   4473.2292 |   4477.8682 |   4459.2667 |   4464.7705 |   4470.5326 |   4483.6543 |   4477.5779 |   4478.5650 |   4479.6093 |   4478.7466 |   4479.8676 |   4490.3712 |   4485.2479 |   4473.8584 |   4470.7106 |   4488.5769 |   4485.7312 |   4482.5231 |   4491.5201 |   4498.1374 |   3679.9728 |   4487.7638 |   4488.0934 |   4478.4941 |   4391.2015 |   4474.3530 |   4465.7326 |   4554.2898 |   4576.0457 |
|          AVX DP [MFLOP/s]         |          0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |         0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |
|          Packed [MUOPS/s]         |    22.3755 |   22.5668 |   22.6705 |   22.1586 |   22.5914 |   22.6006 |   22.6019 |   22.6192 |   22.2828 |   22.5638 |     22.4919 |     22.6240 |     22.4521 |     22.4562 |     22.6858 |     22.7338 |     22.6939 |     22.7230 |     22.6926 |     22.4730 |     22.5662 |     22.1927 |     22.2022 |     22.4263 |     22.8698 |     22.8998 |     22.6499 |     22.5595 |     22.6197 |     22.5844 |     22.8779 |     22.7209 |     22.7653 |     22.5061 |     22.5904 |     22.6763 |     22.3258 |     22.3628 |     22.4254 |     22.5027 |     22.4889 |     22.4329 |     22.4281 |     22.4224 |     22.4576 |     22.3628 |     22.3803 |     22.4185 |     22.4825 |     22.4608 |     22.4749 |     22.4748 |     22.4644 |     22.4685 |     22.5246 |     22.5080 |     22.4476 |     22.4350 |     22.5077 |     22.4938 |     22.4871 |     22.5428 |     22.5683 |     18.4646 |     22.5031 |     22.5084 |     22.4682 |     22.0245 |     22.4261 |     22.3825 |     22.8165 |     22.9199 |
